longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,distance_to_coast,distance_to_la,distance_to_sandiego,distance_to_sanjose,distance_to_sanfrancisco,median_house_value
-122.04,37.67,29.0,1694.0,251.0,690.0,242.0,6.0501,11466.0214732648,527970.410887175,706888.814482491,39391.6173037213,36306.0143047884,3
-122.65,38.27,9.0,4764.0,816.0,2077.0,755.0,5.1391,23063.0742919505,613370.93862184,792354.05935817,123372.796250545,58388.0961511785,3
-117.87,34.13,32.0,1741.0,373.0,872.0,333.0,3.4219,49333.2146707626,35480.689114079,170465.267580716,508724.430896781,576694.519380955,2
-122.08,37.68,26.0,2607.0,682.0,1401.0,607.0,2.6563,9091.70787023138,531139.913213064,710015.579011524,41708.1051538777,32615.0132143137,2
-118.23,34.1,41.0,1353.0,379.0,1536.0,416.0,2.1687,27051.8112443606,5458.69075001506,183127.204931467,488576.358180085,556610.128059816,1
-118.31,34.1,36.0,2288.0,1033.0,3030.0,890.0,1.5328,20275.1964871476,8094.19355804647,187254.043675741,483721.49458698,551746.815937914,3
-122.15,37.45,52.0,2117.0,353.0,734.0,328.0,6.767,4558.10925120976,516622.809310776,694886.823698026,26029.3346478194,43722.6460536396,4
-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4.8711,2536.80173547391,546347.484961178,725095.695268899,55320.2759466422,17026.1829409983,3
-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,44547.6783850189,30281.2879594127,169275.31407836,507919.582036043,575916.952765599,2
-121.8,38.69,8.0,3544.0,691.0,2118.0,678.0,3.7477,65564.2979467646,605945.256782792,785063.349878693,150836.062656525,115824.305358428,1
-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521,3081.019859965,518220.187363795,696535.009739543,27184.0529214231,41907.3179404081,1
-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,7957.21665325124,24830.369662729,161178.050384627,509104.406239226,577060.515565026,2
-116.92,32.81,17.0,1312.0,394.0,836.0,337.0,1.6686,27081.0189303868,184842.445705194,24860.6716113867,676558.903826688,744590.231349723,1
-122.4,40.51,20.0,1750.0,352.0,834.0,340.0,2.485,145300.809315161,806496.331805869,984293.474330968,355702.596995371,304244.39857588,0
-118.26,34.08,45.0,2225.0,827.0,2699.0,792.0,1.9209,23727.7845882224,3433.74710508388,182807.53866507,488421.688487725,556450.972544369,2
-121.75,38.55,26.0,4802.0,950.0,2199.0,939.0,3.7452,52209.3758697733,590521.657159154,769709.268090122,135629.567620352,104851.57844391,3
-118.07,33.99,35.0,1625.0,302.0,1134.0,288.0,4.5595,27931.2822729504,17438.7958894731,164932.420568557,507513.208924156,575548.300022441,2
-118.22,33.83,42.0,1370.0,299.0,1018.0,328.0,4.4474,8937.58126882887,24807.7914998178,158245.532652676,512023.048890636,579999.251569132,2
-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,6343.07347256035,555598.569024723,733836.324477361,64368.7479327747,8603.86375252563,3
-122.47,37.95,16.0,3769.0,839.0,1986.0,815.0,3.9712,2220.5354810488,576386.997814113,755129.235370496,85146.2279104832,19866.1195756193,2
-120.25,37.93,13.0,493.0,76.0,196.0,68.0,3.375,112632.598625756,467409.849776282,643863.551264359,159068.628326815,192296.211931893,1
-118.25,34.02,50.0,180.0,89.0,356.0,76.0,2.1944,22298.7967149739,3631.32461038304,176798.057281261,494066.614091871,562087.957190967,2
-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,7.521,1329.59595352318,24345.6653855832,171809.986615863,498703.457253794,566619.903709833,4
-120.4,38.0,17.0,2098.0,370.0,912.0,354.0,2.6544,98763.5041608455,479853.010491954,656784.298017252,150760.080009041,180021.107266067,1
-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005,13064.4550317644,11640.1444019945,186036.361019995,484362.7831965,552362.847727394,3
-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6.1575,4558.10925120976,516622.809310776,694886.823698026,26029.3346478194,43722.6460536396,4
-122.44,37.74,23.0,6291.0,1269.0,2818.0,1198.0,4.2672,4373.42252080842,557564.77419517,735937.269522521,65947.9725682663,3854.21748148734,4
-121.59,39.75,20.0,908.0,206.0,481.0,211.0,2.2,184557.57893458,699809.825276207,876955.118248774,269772.20760573,231512.539962105,0
-121.93,38.01,9.0,2294.0,389.0,1142.0,365.0,5.3363,8415.58858489007,550844.329849344,730205.154700371,75073.7532924641,51223.8644654184,2
-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,80286.1457238727,588314.941662602,766433.733499835,166480.190494702,148519.404911514,1
-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,12559.3007220973,502859.905551906,681180.173961893,12700.9388182399,57171.5198036487,4
-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,9986.87623541664,70419.8567716214,110809.645126942,562037.568652464,630070.734870767,0
-121.7,37.94,36.0,1710.0,320.0,861.0,300.0,2.8828,10565.3159903121,532410.745125265,711818.330104945,69335.0899026658,66804.4048763722,1
-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,5003.884023106,549915.156267741,729302.834914213,77235.6096294096,56126.548208084,0
-117.62,34.13,20.0,3216.0,516.0,1655.0,524.0,5.1261,62143.6145596435,58079.5403443922,162923.558176979,525054.183448587,592906.30178802,2
-118.16,33.78,33.0,2048.0,585.0,2074.0,597.0,2.0156,3264.74146796979,31240.5212428438,150442.074999193,519838.116745698,587818.049994576,1
-121.2,38.66,17.0,1605.0,217.0,732.0,241.0,5.47,72916.299200494,576624.193201736,754729.334416163,159306.771614197,145866.228878139,2
-117.72,33.43,5.0,1889.0,359.0,616.0,246.0,3.8992,13633.7674805881,84450.1233047944,94973.9929242227,575806.090581927,643812.203886516,4
-120.18,34.62,25.0,1337.0,219.0,671.0,225.0,3.1912,15988.9332423992,188661.805642211,350524.353410518,338999.9427648,404692.983678313,3
-121.78,38.55,12.0,10509.0,2186.0,5633.0,2138.0,2.9605,51287.8004120416,591954.285821573,771169.752938894,135411.65291686,103384.169366342,2
-117.84,33.84,23.0,4388.0,864.0,2526.0,846.0,4.5217,25802.7430726407,44085.4170346574,140039.262638865,534107.070243773,602140.26323514,3
-119.16,34.28,30.0,413.0,98.0,400.0,112.0,4.0,10207.5119053639,88026.5471049718,254172.560588764,419682.137364865,487243.465444368,3
-118.03,33.97,22.0,2185.0,623.0,1644.0,606.0,2.593,27259.7918159714,21714.8962227576,161138.228317422,511630.171068448,579665.213203518,2
-118.32,34.1,43.0,1615.0,734.0,1460.0,644.0,1.4005,19458.458708872,8809.95546381752,187784.165773829,483118.787732177,551142.490725657,2
-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,1306.88770957862,181339.415074301,2980.75804242769,671979.703081811,739936.063286202,4
-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,25807.0097064044,35040.0135298511,213539.905165668,457032.279281188,525047.344084433,4
-118.29,34.08,43.0,3056.0,1345.0,3920.0,1304.0,1.925,21101.1137554656,5266.28154685834,184375.985125233,486608.279814973,554633.448777942,4
-118.43,34.15,31.0,1856.0,425.0,795.0,426.0,2.8448,16331.3978475109,20309.5013361092,198237.071167809,472305.396346216,540317.071350152,4
-117.57,33.91,22.0,2620.0,396.0,1324.0,362.0,5.3735,45990.2475147733,64098.8091029473,138124.985146823,545548.930130326,613503.742908499,3
-117.24,33.93,12.0,7105.0,1447.0,4520.0,1333.0,3.2705,66844.6302941179,93526.4571243892,135218.91088054,565742.660980163,633516.347305139,1
-118.34,34.0,44.0,3183.0,513.0,1183.0,473.0,5.0407,15441.1992102634,10607.7048460325,179945.021693634,490400.383584705,558394.031236306,4
-118.09,34.71,5.0,5807.0,1182.0,2602.0,1007.0,2.4012,85969.9312286092,74487.4358800496,237811.74187733,449595.78716534,517240.086579639,2
-117.76,34.11,22.0,4935.0,954.0,2874.0,938.0,3.9825,52292.1383176406,45006.2445262321,164698.799412962,517423.584876615,585359.103326462,2
-118.31,33.93,37.0,1282.0,244.0,852.0,249.0,4.2917,11054.7392647542,14903.7486151876,172118.227268904,498157.566144026,566137.316718338,1
-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,21272.8327703274,31022.336436761,150665.306438304,521952.026774397,589987.032719514,2
-117.87,34.12,34.0,1004.0,220.0,772.0,217.0,3.8571,48313.514904729,35228.191737179,169441.499099949,509519.845532145,577494.120772931,2
-118.45,34.01,40.0,1361.0,240.0,559.0,229.0,6.3516,5244.7897070573,19583.7529800637,187186.21509648,483097.256140178,551052.045079796,4
-117.89,33.62,24.0,1016.0,238.0,465.0,236.0,3.0625,5749.8579637171,58112.8689201119,121297.298646326,549492.276571268,617503.32678654,0
-122.24,37.83,52.0,1757.0,246.0,585.0,227.0,5.8948,6607.19402132895,552950.080937517,731833.962972968,62916.5802677,17924.6471751246,4
-119.57,36.1,36.0,1729.0,317.0,737.0,278.0,3.5313,141504.903920941,257703.715761511,436363.356111116,248474.347702976,315120.885286042,0
-117.18,32.81,19.0,6823.0,1509.0,3784.0,1509.0,3.1032,8486.78520859568,169770.756335937,10629.8205882722,660991.926788661,728980.067638309,2
-121.47,38.52,26.0,2177.0,638.0,1971.0,560.0,1.2575,50356.6764303591,574724.710012192,753590.314002092,136838.348842157,118099.949993076,0
-119.19,34.21,27.0,1887.0,487.0,1339.0,428.0,2.9185,6619.18602561402,88849.8004282259,251046.469836547,424509.415854692,491944.275407616,3
-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,26675.5022155265,584526.984346323,763932.371584672,114177.070836719,76204.2138900353,1
-122.44,37.73,52.0,866.0,205.0,587.0,171.0,5.0224,4541.86042235711,556764.340396902,735113.808322768,65197.0284097865,4948.97066143288,3
-121.07,38.94,14.0,1710.0,294.0,839.0,297.0,4.7143,105992.038745928,599256.01440797,776448.20866179,192384.773455785,175779.037505429,1
-121.33,38.28,14.0,980.0,171.0,659.0,183.0,4.4306,30208.2156745607,545583.931737001,724527.959946159,116089.902794867,111673.312991548,2
-122.3,38.29,20.0,1789.0,434.0,1113.0,398.0,2.4728,17440.0807736497,595351.719659974,774665.560654131,111996.740633606,58520.6587531399,1
-118.16,33.87,32.0,1854.0,471.0,1363.0,478.0,2.6406,13268.6480076308,21683.6004603514,158406.375139766,512147.725996074,580155.080151183,1
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,8070.90220385803,547537.627380518,726445.51438345,57905.3718065947,21400.9809104182,3
-120.42,34.89,24.0,2020.0,307.0,855.0,283.0,5.0099,20612.8884114279,220173.625551644,386121.805363065,302398.767663394,367803.262124733,2
-117.69,33.55,9.0,3856.0,571.0,1646.0,576.0,6.8007,9220.75493867655,75737.1007831294,105028.385547269,567447.237697828,635477.970341064,4
-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656,41045.8079064449,18094.9720142458,176057.822010616,498267.169677235,566292.232478142,3
-121.79,37.3,10.0,5469.0,950.0,3083.0,906.0,5.9399,31734.571816026,482645.429673243,661294.81141181,9928.43871369211,77297.6720215706,3
-121.56,39.11,18.0,2171.0,480.0,1527.0,447.0,2.3011,114236.185758847,635466.031815964,813651.614141602,199450.227680324,166815.410626925,0
-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,103712.505485804,391648.137355542,571027.365271218,117032.682066587,180463.191787662,0
-117.23,32.88,18.0,5566.0,1465.0,6303.0,1458.0,1.858,2514.73196725509,160720.175949647,19367.7926805531,652007.384562161,720000.222485962,2
-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,131643.880644272,627223.688513824,804032.744410657,218029.858486723,195365.170306506,2
-119.72,34.41,35.0,871.0,145.0,354.0,154.0,4.3214,1308.79542975161,141430.994713935,302813.663363818,379648.283807683,446341.567165744,4
-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044,55755.8469142847,574031.819990114,752721.881470912,142069.233374326,125434.296793525,1
-118.35,34.16,45.0,1390.0,281.0,538.0,270.0,4.2212,21410.4889327166,15472.750111144,194832.006369639,476271.760651152,544300.374278902,4
-118.34,34.17,49.0,3033.0,580.0,1284.0,561.0,4.1161,22852.2777585441,15814.7112215682,195224.620161887,476041.686990561,544072.669420648,3
-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973,19263.4423534615,186937.641374917,18275.3089063979,678631.65379913,746650.807622929,2
-121.4,38.61,33.0,3512.0,825.0,1515.0,782.0,1.9908,61719.4324697396,580233.839890981,758857.017709933,148162.24518146,129477.863794962,1
-121.97,37.57,21.0,4342.0,783.0,2172.0,789.0,4.6146,12553.9207619073,515563.80248595,694422.458221147,26948.0602392126,46505.7525898968,3
-122.07,37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,13151.2641201176,504523.770960228,682728.468650797,15879.5120862886,55972.5448947586,4
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198,7175.30533752199,518297.194775933,696445.902563446,28696.1078408435,42788.9309889294,4
-117.13,32.74,46.0,3355.0,768.0,1457.0,708.0,2.6604,7671.25027065598,178826.494055211,3966.811300546,669981.884696533,737965.237099948,2
-117.28,34.11,39.0,1573.0,418.0,1258.0,359.0,1.4896,79027.3696107786,88983.7636715523,155427.41727175,549458.486504564,617095.428288185,0
-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,186396.903727562,334837.346548954,511860.210006128,202812.95681185,263846.781039419,0
-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,90532.3210274473,127250.902253029,138792.054432253,590260.117358178,657747.964378049,0
-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151,2060.95047244564,560777.105808365,739238.633717253,69049.2108859431,1017.02647274825,1
-122.5,37.96,16.0,100.0,20.0,45.0,25.0,6.1359,843.009860502146,578985.607978597,757699.069280363,87624.4055486315,21546.5914988999,3
-118.04,34.07,39.0,2451.0,649.0,2536.0,648.0,2.3098,37246.3380468555,18866.6454257598,171271.237453677,502782.98263642,570811.365348482,2
-118.31,33.95,44.0,2490.0,430.0,1305.0,411.0,4.8295,12751.4875385252,12907.5401504364,173860.643325984,496443.665400313,564430.536497313,1
-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,60233.9147410057,69540.8180347412,148208.852158939,542164.112750141,610019.700311591,1
-118.36,34.04,34.0,3239.0,806.0,2331.0,765.0,2.0538,13705.8794443035,10802.8392421655,184593.368930762,485806.818562909,553806.828946578,1
-117.08,32.59,8.0,2888.0,662.0,2441.0,683.0,2.7048,7320.52080960502,195257.942374415,15909.2501370904,685928.383466825,753883.178208716,1
-118.11,34.1,44.0,2012.0,435.0,1454.0,456.0,3.3229,37457.7929421298,13409.1877132255,177340.260358195,495966.487933296,563998.618313835,3
-117.28,33.85,16.0,3498.0,702.0,2372.0,672.0,2.3229,58423.4506185101,91687.975469704,126607.81532573,569231.808425413,637086.982354637,1
-117.94,33.93,14.0,999.0,232.0,1037.0,244.0,2.7125,26505.3964298231,31122.6574428249,153191.14159904,520492.877550107,588526.185836391,2
-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,3.8846,3494.50475283623,556955.236356766,735347.019355229,65305.9488093032,3779.23450924884,4
-123.03,38.79,16.0,4047.0,769.0,1998.0,673.0,3.375,36156.9903633191,678695.616473355,857864.766297206,189907.194054347,124476.860241894,2
-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,80169.0629414548,86525.6320700391,158972.644496062,545173.931932959,612803.198557449,0
-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,4.3819,9642.41347626443,533970.963096195,712849.66940795,44453.5049880432,30271.8484562191,2
-118.35,34.03,43.0,2122.0,524.0,1510.0,436.0,2.2273,14463.7286575805,10103.2505582717,183150.33333722,487250.924936228,555250.882372899,1
-122.28,37.81,19.0,1207.0,243.0,721.0,207.0,1.1111,2599.63896101145,553647.898802722,732439.298088987,62826.2458140826,13885.0621478909,1
-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,72468.5082732528,584542.861720595,762878.791729554,158760.713602062,140698.716685808,1
-118.11,33.95,34.0,1723.0,279.0,617.0,252.0,6.7501,22675.7259179192,16765.9528672523,163115.578503493,508403.800455113,576434.474605286,4
-118.47,34.3,16.0,2495.0,551.0,2314.0,567.0,3.6736,31601.9874172075,34532.1473427622,213911.459826535,457295.158374934,525326.994629233,2
-116.92,32.81,23.0,2668.0,528.0,1510.0,524.0,3.3669,27081.0189303868,184842.445705194,24860.6716113867,676558.903826688,744590.231349723,2
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,57835.4702942443,68780.6875697182,146231.235750381,543054.202032663,610928.467076051,1
-118.27,34.13,46.0,1613.0,396.0,966.0,416.0,2.9392,25102.1250952857,8980.24765756213,187937.186397648,483637.817854997,551671.100843726,3
-118.56,34.25,31.0,1962.0,243.0,697.0,242.0,8.565,24171.2856509138,36480.5729309161,214323.621443192,456090.59582604,524095.010298351,4
-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521,53795.3405494353,574398.240605483,753155.357090685,140212.919724814,122774.264234913,1
-118.34,34.05,50.0,2009.0,419.0,1130.0,402.0,3.1944,15738.9423855304,8877.09312928307,184369.315712122,486145.02415259,554153.422092439,3
-118.08,33.86,29.0,3260.0,783.0,1969.0,737.0,3.5268,14319.3901444566,26169.2448545147,153244.683142534,517781.082195803,585803.103639721,3
-119.08,34.34,23.0,3065.0,723.0,2042.0,698.0,2.7593,19532.05674972,83307.0954327313,253480.742112392,418571.813544311,486292.282649844,2
-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.619,4439.26849707296,189189.852032517,9883.89919031774,680125.370742612,748095.266382563,1
-117.85,33.83,26.0,1904.0,292.0,945.0,303.0,5.6784,24447.8817948856,43926.6639802485,139473.604995049,534313.375064976,602347.643050744,3
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,6448.61855862843,548464.6786703,727313.068324831,58180.016163577,18654.667254873,1
-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,939.481943734001,37189.4225932732,153289.966496776,517525.051968048,585417.100372638,3
-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,20449.237359122,27260.5203117625,205444.606613689,465090.346758484,533102.443879153,3
-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,4930.04954658209,555421.040814038,733613.266384778,64372.0450310302,9938.26278524428,3
-121.22,37.93,21.0,336.0,68.0,206.0,73.0,4.75,30199.091159357,507494.153516315,686671.276710848,88784.3261724691,107756.129378183,1
-121.99,36.98,25.0,2113.0,422.0,1365.0,439.0,4.6484,10734.8615914991,469973.779384287,647113.569468467,40450.9421372114,96513.2671103771,3
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,3436.21912096878,21377.5626978011,188379.258341837,481937.241169257,549882.594693935,4
-121.07,39.04,9.0,2374.0,372.0,884.0,333.0,4.5042,116370.059666792,609287.617251012,786269.79203379,202721.667625959,184080.481730675,2
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,4757.72977746727,28330.963112939,166458.932803858,504211.753926067,572112.538395215,4
-118.16,34.11,31.0,5715.0,1154.0,2639.0,1079.0,4.1661,33512.3942530968,10032.6385138913,180640.880219157,492046.750578611,560081.233262027,4
-118.24,33.9,39.0,642.0,129.0,475.0,123.0,1.2083,14863.0889308485,16931.1660301714,165506.396609165,504847.600970163,572840.94115851,0
-121.01,37.62,35.0,2074.0,477.0,1687.0,431.0,2.0885,66313.2639765473,468523.66775279,647753.345808685,84098.4094929042,126216.145996319,0
-122.01,37.55,34.0,2791.0,495.0,1276.0,468.0,4.9167,8408.6908296969,516270.996759332,695028.622133132,25992.9574191306,44671.0910862639,3
-118.17,34.03,42.0,882.0,292.0,1248.0,281.0,2.761,28063.1950806748,7225.34146266994,173588.997555482,498068.928735609,566101.744685301,1
-118.36,34.15,41.0,3545.0,698.0,1221.0,651.0,4.3,19968.8285951496,15260.386021837,194449.508312285,476505.875582562,544531.58881685,4
-122.11,38.01,41.0,1345.0,272.0,718.0,283.0,3.3831,4853.0262509357,560721.259726694,739967.238099942,77395.9568125377,38519.1379621777,1
-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,19216.01414935,494951.345976497,673389.823803183,4183.01472799576,64839.1045159266,3
-118.13,34.1,26.0,3050.0,825.0,2153.0,772.0,3.1103,35853.1599500819,11740.4954827333,178269.476340853,494726.014441002,562759.563146521,3
-118.23,33.91,27.0,1694.0,393.0,1890.0,373.0,3.0341,16104.5910372566,15866.0519157385,165830.776503031,504585.717468005,572585.130386418,0
-121.29,38.0,12.0,4038.0,1074.0,3440.0,942.0,1.9698,21530.7275195735,517361.04829421,696551.307603597,90978.2466713229,103262.044517037,1
-118.31,33.97,52.0,1629.0,277.0,819.0,288.0,3.725,14590.5809781579,10999.0412774282,175613.931531572,494733.815717491,562727.358901384,1
-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,16681.8364069994,22459.2694106846,200231.417894792,470265.987998478,538275.199102321,3
-117.77,33.54,47.0,3090.0,652.0,1105.0,582.0,4.1699,1725.60140619704,71833.5832842525,107775.073276787,563463.171647792,631481.865551736,4
-119.76,36.8,29.0,3494.0,662.0,1781.0,616.0,2.5893,180840.02772232,334992.729342963,512405.411589511,198393.075475277,259943.699422889,0
-122.69,38.51,18.0,3364.0,501.0,1442.0,506.0,6.6854,36585.0540614742,635851.341466005,815052.117123572,148131.459264446,84911.9979328033,4
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,6093.54469552857,534268.195167827,712394.676311605,44025.854631949,27800.1924168385,4
-121.96,37.25,19.0,1858.0,359.0,790.0,347.0,4.5156,27196.5356894948,488977.567414769,667134.251720988,11200.1189975488,71572.2078588037,4
-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614,49358.6654363969,48247.1151235187,157176.515403464,524752.93917649,592701.720488454,0
-116.37,33.72,19.0,6190.0,1355.0,2242.0,1043.0,3.0021,111842.335473614,176854.793306013,133735.73599431,641209.565857866,708525.956639837,1
-121.89,37.67,20.0,2948.0,471.0,1181.0,474.0,6.0604,24091.5860809967,519323.024796538,698437.214029192,37197.8859018719,48992.7423620789,3
-118.44,34.05,32.0,1880.0,435.0,798.0,417.0,4.7109,7097.33853209013,18088.2446639102,190028.044514692,480237.858519002,548213.787644751,4
-118.33,34.02,42.0,2043.0,378.0,869.0,416.0,3.5,16242.2421834166,8724.07475858085,181149.319164691,489288.188443383,557290.98861031,2
-122.67,38.31,28.0,1915.0,419.0,930.0,342.0,3.7875,24320.4041461645,617861.659225647,796872.540793129,128059.555212523,63162.8835820523,4
-117.95,33.97,33.0,1113.0,145.0,424.0,137.0,8.3474,30078.2441593876,28572.2755421895,157547.546734601,516583.440197944,584614.069111708,4
-118.44,34.03,25.0,2059.0,659.0,1349.0,588.0,3.2396,6260.48253197651,18256.8574205014,188305.603526378,481956.246785759,549924.08852105,4
-117.93,34.06,37.0,1505.0,262.0,798.0,259.0,5.4635,40051.874035882,28910.5633458514,165646.239964201,510507.955541291,578519.31380986,2
-117.23,32.79,28.0,2453.0,648.0,1082.0,617.0,3.625,4211.26561564719,168964.756159254,10474.8420922502,659787.447110079,727755.419404662,3
-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,13656.7314276685,11939.6532649291,174735.948817097,495588.231553316,563578.495328192,1
-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,86339.0079240091,121873.634283146,136716.365176703,586843.026748728,654391.790876816,0
-117.64,34.02,10.0,4887.0,930.0,2637.0,831.0,4.0611,52448.1654283982,55741.9863230944,151692.957964063,532315.447595359,600245.589106494,2
-117.21,34.04,14.0,3063.0,426.0,1570.0,419.0,6.2917,77254.4810679861,95247.3781336599,147321.457524523,559462.048339492,627116.103067283,3
-117.82,34.12,26.0,3118.0,528.0,1546.0,545.0,5.27,50345.8540156436,39738.3852068844,167694.27462367,512743.402327768,580698.98776979,3
-121.8,37.7,22.0,5533.0,943.0,2474.0,910.0,4.7361,32560.957255865,516809.796810049,696048.481744827,41354.8316556861,56119.7512793014,3
-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,182122.448388561,375172.932408078,551346.208856187,188571.430479506,243630.199749865,1
-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,62500.2517352973,472737.177527182,651941.148854214,85051.9304121592,124781.506571052,1
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,6781.86317450868,556949.957896058,735808.166775323,66600.7590387803,15751.7939745031,1
-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,3.5781,8473.25176852964,536559.124692133,715409.400517081,46594.2943909317,27431.4342564607,2
-118.21,33.79,32.0,2020.0,613.0,2557.0,562.0,2.1397,6121.84678397464,29324.3634162869,154212.545187374,516051.551687251,584016.311998414,1
-122.0,38.35,34.0,432.0,65.0,208.0,71.0,5.5435,25331.5274028608,584660.172071982,764068.724743251,113199.844352579,74352.6916466071,1
-119.53,34.38,22.0,2323.0,727.0,1301.0,478.0,2.7864,8158.16798176459,123763.097808953,287108.425883473,391565.341711408,458644.349689131,4
-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,14187.1727134631,576264.327785345,755670.136352943,102208.07374664,64529.4466756914,1
-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,7441.93700563026,35631.3434539723,143820.394646287,526946.913295458,594960.797605572,3
-122.07,37.86,23.0,1025.0,205.0,263.0,191.0,3.12,19528.5847437862,545669.924225818,724806.766995122,60371.9586716799,33146.9781847718,1
-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,5135.96529354624,517238.360373596,695480.519238793,26803.3152199814,43229.5634965601,4
-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5.1182,23456.4486576244,41774.2891964071,141317.953913554,532251.209685259,600285.813947482,3
-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966,28698.6234216597,618082.195453554,797171.163806132,129090.881778604,65299.5781031518,4
-118.24,33.96,39.0,643.0,186.0,821.0,191.0,2.5729,18087.4185654948,10261.6813819723,170841.995372682,499739.265087541,567749.585631245,0
-121.48,38.5,23.0,2679.0,792.0,1740.0,659.0,1.3679,47980.8692803571,573275.495887625,752181.058065941,134461.51772768,115927.754377444,0
-121.75,38.67,9.0,12139.0,2640.0,6837.0,2358.0,3.125,64710.9579490506,601731.985344596,780812.827623971,148920.026220674,116055.242172952,1
-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,57039.1299894414,79869.5461070439,136684.790868354,555751.32385673,623612.787308819,1
-117.53,33.97,34.0,1293.0,215.0,774.0,217.0,3.8906,53606.550252853,66414.4510107138,143615.880598159,543422.905978216,611330.334503015,1
-122.59,38.56,43.0,2088.0,379.0,721.0,293.0,4.65,46721.3827336297,634582.355415761,813888.5940524,149245.354305478,88496.6297279891,3
-122.03,37.61,37.0,1383.0,259.0,808.0,241.0,4.0125,11090.2034351483,522403.930195503,701237.694470906,32831.3911061478,39739.4617505625,2
-122.04,38.27,16.0,8517.0,1910.0,4508.0,1837.0,3.1853,16303.100956946,579618.031833698,759022.312313343,104713.043458801,64938.4413680187,1
-122.56,37.9,36.0,1760.0,283.0,562.0,246.0,6.7546,3579.43568640307,577708.006304926,756206.577446474,85972.1433411344,18003.4933020614,4
-117.07,32.8,23.0,2698.0,410.0,1094.0,411.0,5.1782,16387.5143753245,176779.53167202,12662.6197806908,668375.661172186,736386.374455871,2
-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,6657.92014839338,530207.772338394,708369.566091508,39857.1429498133,31224.3240073826,4
